Number,Microphone,ACI,ADI,AEI,BI,H,NDSI
1253,ICD,1907.909873,1.249822644,0.727766,5.975821797,0.689101098,0.315408767
1254,ICD,1900.166948,1.630479956,0.608018,7.31785422,0.689453854,-0.261320213
1255,ICD,1876.645897,1.844717151,0.502355,4.930745007,0.660660553,-0.601650559
1256,ICD,1891.179965,1.322581998,0.705059,4.805072142,0.671626398,-0.614429886
1257,ICD,1905.99736,1.621667505,0.607551,5.315943608,0.693325164,-0.429292412
1258,ICD,1892.331143,1.94476954,0.443042,6.084896013,0.685066469,-0.542189616
1259,ICD,1888.855506,1.615489267,0.607997,7.987102225,0.685792735,0.0116698
1260,ICD,1885.460196,1.732147553,0.557851,6.785794955,0.690620144,-0.355601456
1261,ICD,1865.633653,1.691107365,0.586346,5.177392914,0.660198205,-0.432592023
1262,ICD,1891.045027,2.007601547,0.416943,3.998551293,0.681937937,-0.562121431
1263,ICD,1906.176035,1.721105634,0.574796,7.422262102,0.666173971,0.509376476
1264,ICD,1889.666884,1.74448336,0.561831,6.916958378,0.666382094,0.373951115
1265,ICD,1895.648165,1.48723681,0.66427,9.521832355,0.668492194,0.603057592
1266,ICD,1873.18787,1.696942773,0.582485,6.421416369,0.658509565,0.239465257
1267,ICD,1884.169013,1.348718784,0.705735,4.907600896,0.636846946,-0.225025051
1268,ICD,1896.323601,1.860183053,0.49699,4.616972609,0.652784187,-0.427159629
1269,ICD,1885.753448,1.78513211,0.532279,6.311957902,0.642723354,-0.211190428
1270,ICD,1899.195572,1.867134944,0.496225,4.184098676,0.644658764,-0.408507677
1271,ICD,1865.253051,1.659118395,0.597318,4.294553703,0.623898802,-0.456794956
1272,ICD,1930.992689,1.80298326,0.534882,3.369252454,0.652562203,-0.502798145
1273,ICD,1892.251024,1.323196459,0.706131,5.647374074,0.616883596,-0.417922426
1274,ICD,1903.116285,1.972612933,0.445249,3.814742836,0.663523116,-0.359800437
1275,ICD,1903.106701,1.835532168,0.518072,4.824132228,0.648528971,0.073898517
1276,ICD,1937.738839,1.914705373,0.474409,4.422038885,0.68147526,0.239716265
1277,ICD,1942.486404,2.190636899,0.256721,3.477062647,0.706229713,-0.103159498
1278,ICD,1911.707958,1.867367915,0.50614,4.602048173,0.635210048,-0.532698373
1279,ICD,1920.052295,1.701249444,0.584318,4.14381281,0.647326885,-0.309330459
1280,ICD,1882.821212,1.441864584,0.672116,5.223674216,0.629163618,-0.281944572
1281,ICD,1880.711281,1.636589097,0.607296,4.97803629,0.652238994,-0.265327753
1282,ICD,1916.355688,1.850743891,0.508307,7.429501101,0.682354938,0.743585782
1283,ICD,1882.200261,1.823793757,0.5261,5.333952413,0.666287196,-0.189202574
1284,ICD,1894.38671,2.048860493,0.392148,3.712897485,0.684976405,-0.304768267
1285,ICD,1875.576336,1.636454676,0.607849,3.916187928,0.640701917,-0.476528397
1286,ICD,1872.891968,1.692333657,0.586348,4.00520265,0.663809416,-0.449572496
1287,ICD,1851.734029,1.542023543,0.635566,4.05612532,0.627046587,-0.768572977
1288,ICD,1861.655352,1.509766455,0.647245,5.30763325,0.63818475,-0.538402287
1289,ICD,1857.301567,1.725222791,0.564018,4.694924171,0.643418822,-0.506833253
1290,ICD,1838.821209,1.406944896,0.680636,4.152136922,0.61447333,-0.625529702
1291,ICD,1866.074274,1.577176378,0.633,3.087556692,0.627746063,-0.590071924
1292,ICD,1873.3861,1.44966311,0.670032,3.42372647,0.636413939,-0.669011047
1293,ICD,1862.557935,1.427552437,0.675923,5.173380887,0.637176786,-0.519958093
1294,ICD,1853.278237,1.388235474,0.681064,4.122324089,0.625013214,-0.571861933
1295,ICD,1842.556558,1.502533861,0.645212,4.761461542,0.640481339,-0.604159136
1296,ICD,1863.380077,1.439285599,0.660957,5.010230304,0.641017733,-0.429581056
1297,ICD,1864.003386,1.406616037,0.676242,5.958734126,0.637988436,-0.232495306
1298,ICD,1854.136215,1.298568504,0.709845,4.735282598,0.628186954,-0.605213081
1299,ICD,1867.390957,1.064754179,0.771932,4.997004532,0.617196304,-0.564933002
1300,ICD,1866.859877,1.015610675,0.780772,4.133224377,0.634645074,-0.680347447
1301,ICD,1864.264768,1.136965444,0.755341,4.558116878,0.612243644,-0.659685957
1302,ICD,1881.21226,1.246410876,0.729467,5.094843471,0.61679189,-0.28845738
1303,ICD,1903.11256,1.509721384,0.650198,5.488894102,0.629905875,-0.475152202
1304,ICD,1865.713076,1.602667095,0.619972,3.9639855,0.65341138,-0.502969895
1305,ICD,1839.759724,1.421906654,0.68239,3.808489525,0.639511724,-0.598153142
1306,ICD,1832.838552,1.527891006,0.649727,4.116001555,0.632716603,-0.384408975
1307,ICD,1793.034697,1.228835009,0.733983,4.350608345,0.596392054,-0.361631221
1308,ICD,1837.22053,1.386809978,0.686457,6.392276464,0.60869586,-0.042690726
1309,ICD,1822.43019,1.357176982,0.702632,5.57920902,0.615335096,0.31320618
1310,ICD,1835.458896,1.50409398,0.658546,6.107229787,0.626635084,0.200683069
1311,ICD,1833.33181,1.357182135,0.699746,3.657805391,0.617926082,-0.447461418
1312,ICD,1830.09857,1.431947851,0.67759,3.778259648,0.631700759,-0.48585256
1313,ICD,1818.383025,1.165093585,0.748248,3.725865578,0.628419613,-0.487809004
1314,ICD,1827.598552,1.525674032,0.649018,3.926184259,0.635762121,-0.45158214
1315,ICD,1830.032502,1.4104244,0.683663,3.964682156,0.620429956,-0.541657004
1316,ICD,1856.088592,1.860217469,0.511749,4.122929401,0.658280509,0.024776979
1317,ICD,1926.640429,2.001657209,0.427716,2.922800575,0.745059291,0.069343988
1318,ICD,1890.688751,2.160481681,0.297588,3.201488529,0.722651127,-0.109274975
1319,ICD,1885.179079,1.838100709,0.521622,4.289961281,0.679262504,-0.24281588
1320,ICD,1890.752352,2.008901697,0.422979,4.610895948,0.674254535,-0.147876158
1321,ICD,1883.526519,1.27903291,0.716267,4.4197523,0.607231768,-0.768977247
1322,ICD,1881.829387,1.470997817,0.656568,5.145669276,0.624366761,-0.636991642
1323,ICD,1892.539423,1.523792246,0.645856,5.322121733,0.643987371,-0.401563971
1324,ICD,1910.958255,1.653613033,0.597067,6.83319642,0.673430714,0.440168999
1325,ICD,1876.066387,1.680881837,0.585265,4.027704342,0.654444159,-0.667404989
1326,ICD,1876.769134,1.566642569,0.627819,4.526846715,0.655043759,-0.673460741
1327,ICD,1872.936484,1.63815075,0.601758,7.644408896,0.647293862,-0.235160507
1328,ICD,1879.696771,1.825004378,0.51986,7.207188145,0.665307156,-0.400478372
1329,ICD,1877.850161,1.679327601,0.583556,4.791558238,0.652744675,-0.703564994
1330,ICD,1865.673541,1.538872543,0.636865,4.040528926,0.646425682,-0.721195933
1331,ICD,1866.406835,1.532258046,0.641159,4.359616427,0.647735274,-0.662151478
1332,ICD,1868.276713,1.360043275,0.697494,4.605466732,0.643888757,-0.732557399
1333,ICD,1877.407426,1.341924666,0.699584,3.780767824,0.625008632,-0.71299214
1334,ICD,1844.021245,1.175060328,0.741463,3.915855649,0.615087393,-0.807523004
1335,ICD,1800.013809,1.097443637,0.757712,3.696972701,0.570798059,-0.706162801
1336,ICD,1799.007456,1.10947219,0.753008,4.735025629,0.551448169,-0.722627361
1337,ICD,1793.957634,0.973010627,0.783416,4.90468184,0.53731849,-0.666089544
1338,ICD,1829.088818,0.817936801,0.813601,4.769381877,0.543247862,-0.536198695
1339,ICD,1835.911596,1.057435965,0.768107,5.101403593,0.546309595,-0.611557674
1340,ICD,1832.64834,0.827907029,0.808776,3.661666755,0.570368494,-0.676878808
1341,ICD,1806.760967,0.98178212,0.781967,3.784280734,0.551362867,-0.639731176
1342,ICD,1818.521824,0.906144296,0.798312,4.852168068,0.554899924,-0.611780757
1343,ICD,1822.105512,0.984614247,0.779937,4.236446568,0.560371789,-0.692503664
1344,ICD,1810.574329,0.973685909,0.778573,4.089952024,0.558635043,-0.745666173
1345,ICD,1810.645345,1.008135773,0.774946,3.746446747,0.569863137,-0.720661961
1346,ICD,1817.802541,1.107142485,0.756659,5.172041236,0.570959199,-0.691936003
1347,ICD,1794.124087,1.123973803,0.755081,6.071393931,0.56247896,-0.582776603
1348,ICD,1835.96745,1.222436331,0.730166,4.688262145,0.590438601,-0.671602075
1349,ICD,1835.219964,1.242942282,0.725117,5.097418677,0.591620421,-0.612792223
1350,ICD,1836.450596,1.163085564,0.745905,4.822470181,0.581398146,-0.628083727
1351,ICD,1865.032046,1.217361974,0.731886,5.187949419,0.585290503,-0.655947152
1352,ICD,1834.581441,1.149701312,0.745841,4.61025084,0.593293031,-0.782218645
1353,ICD,1816.797987,1.037075403,0.764604,3.922911117,0.58540989,-0.828157723
1354,ICD,1819.437941,1.09854671,0.758014,5.169928126,0.593958411,-0.693001798
1355,ICD,1797.448811,1.117801724,0.754294,4.557137828,0.582710968,-0.679233375
1356,ICD,1832.581004,1.076101513,0.762152,4.016810887,0.591048472,-0.762253211
1357,ICD,1842.518826,1.202678454,0.73525,3.895913558,0.597035906,-0.759612645
1358,ICD,1831.565181,1.239521279,0.729581,4.196603537,0.596628996,-0.686784177
1359,ICD,1810.968613,1.220838902,0.730613,2.529169877,0.5946683,-0.699246188
1360,ICD,1776.534183,0.915415955,0.79209,3.756086183,0.571642501,-0.734033401
1361,ICD,1831.042061,1.235599894,0.728898,4.311298896,0.62000021,-0.659701251
1362,ICD,1855.524395,1.249875396,0.723806,4.719157971,0.64114162,-0.710034634
1363,ICD,1888.097067,1.670126022,0.590661,3.811980277,0.646112293,-0.464637147
1364,ICD,1888.733292,1.836484889,0.514685,3.660009404,0.657702049,-0.688263826
1365,ICD,1886.209819,1.760201397,0.554619,3.552603088,0.642017657,-0.720386446
1366,ICD,1912.112081,1.140249146,0.751419,5.086524308,0.591601527,-0.71295044
1367,ICD,1941.280852,0.820041436,0.808113,3.9676834,0.5257705,-0.751993756
1368,ICD,1929.844793,0.819680962,0.81281,5.409354879,0.513671883,-0.777392108
1369,ICD,1958.199003,0.833731415,0.814338,5.198283925,0.503888112,-0.673837396
1370,ICD,1902.881214,1.035005025,0.773095,4.703519783,0.590357199,-0.667487982
1371,ICD,1875.700497,1.58112541,0.620788,3.841636075,0.635264253,-0.702354203
1372,ICD,1871.782207,1.552080102,0.634663,5.683851859,0.639762693,-0.599803645
1373,ICD,1885.071214,1.664263887,0.588855,4.786960917,0.635559086,-0.524472846
1374,ICD,1891.060848,1.545112811,0.636208,4.484387505,0.638262169,-0.602644639
1375,ICD,1884.615041,1.343090683,0.699626,5.621464793,0.641296343,-0.633812202
1376,ICD,1877.596909,1.488296276,0.653966,7.076459644,0.648604227,-0.316855982
1377,ICD,1893.522291,1.745701504,0.565996,4.999364645,0.671997359,0.018692357
1378,ICD,1868.119728,1.262949207,0.722563,3.927246019,0.637802263,-0.633281953
1379,ICD,1819.98658,1.104692199,0.761063,3.584859582,0.60537348,-0.533599043
1380,ICD,1869.112656,1.29414047,0.716191,4.146505819,0.621620025,-0.55351223
1381,ICD,1897.99527,1.295600123,0.714941,3.629941628,0.581934115,-0.665731499
1382,ICD,1938.036553,1.963659123,0.446892,2.556248377,0.646683501,-0.486362901
1383,ICD,1914.091578,1.700115329,0.585387,2.979106607,0.624412814,-0.327864523
1384,ICD,1932.824001,2.060105347,0.3805,2.728967153,0.67117123,-0.367901868
1385,ICD,1925.37195,1.899967834,0.484373,3.571954417,0.63911679,-0.50605508
1386,ICD,1914.712855,1.774346607,0.551381,3.689618983,0.620543123,-0.438876524
1387,ICD,1892.543011,1.238042918,0.725594,4.811193406,0.587902113,-0.609584692
1388,ICD,1922.878297,1.688288361,0.581976,5.253582172,0.607306783,-0.424497505
1389,ICD,1918.33533,1.741047282,0.564213,4.801098187,0.617699618,-0.360318011
1390,ICD,1909.407569,1.688425414,0.590399,4.011586707,0.610693295,-0.276484561
1391,ICD,1941.532083,1.646947716,0.606042,3.112090432,0.606805057,-0.40663915
1392,ICD,1911.99707,1.36125991,0.698687,3.391175477,0.604136893,-0.526900503
1393,ICD,1891.874646,0.922681058,0.789558,3.055841629,0.563740013,-0.686474844
1394,ICD,1912.352034,1.134194437,0.750358,3.843398228,0.576153598,-0.694988032
1395,ICD,1929.727199,1.15215336,0.745034,6.068714715,0.558526819,-0.157411609
1396,ICD,1907.693166,1.261024732,0.712553,5.441036852,0.585976305,0.01908159
1397,ICD,1915.046374,1.368353012,0.697834,3.377725166,0.603997676,-0.517282492
1398,ICD,1895.204852,1.109994056,0.758923,3.928139367,0.602563167,-0.624176241
1399,ICD,1905.663625,1.833996466,0.519609,3.473303159,0.645664207,-0.59627058
1400,ICD,1896.999156,1.781596434,0.545346,3.535227587,0.642735499,-0.653153531
1401,ICD,1891.851381,1.577868688,0.626023,4.402397126,0.629464842,-0.676082739
1402,ICD,1937.703104,0.969086295,0.789467,3.049199691,0.597754539,-0.492180727
1403,ICD,1910.224778,2.080478135,0.365065,2.8713232,0.670633999,-0.461003303
1404,ICD,1928.455237,1.962448082,0.447171,2.887802714,0.663621749,-0.557053728
1405,ICD,1927.926929,2.054979219,0.387581,2.700419066,0.671410271,-0.442848733
1406,ICD,1930.114116,2.107402858,0.348956,2.55340789,0.689832306,-0.400934069
1407,ICD,1911.654197,2.026526596,0.407071,2.966840275,0.657328209,-0.607764752
1408,ICD,1943.961076,2.07836287,0.364279,2.942870976,0.682475374,-0.293355901
1409,ICD,1951.839088,2.151996932,0.297449,3.31498339,0.684074702,-0.072954616
1410,ICD,1918.365098,2.114308,0.337811,2.70047026,0.662547904,-0.291023773
1411,ICD,1954.54978,1.718523418,0.577235,3.251623778,0.656105098,-0.287585464
1412,ICD,1943.736984,2.020006729,0.411291,3.013846961,0.65566771,-0.268657103
1413,ICD,1942.539169,2.090992344,0.356792,2.976017883,0.683275041,-0.092734836
1414,ICD,1931.979198,1.935838732,0.469919,3.904514739,0.643987466,-0.278342788
1415,ICD,1914.504869,1.982122051,0.439241,3.029176974,0.67647937,-0.122746088
1416,ICD,1945.656755,2.198454237,0.247053,2.644030266,0.709697921,-0.072143622
1417,ICD,1906.655504,1.930781662,0.469676,2.813795494,0.642927343,-0.308515921
1418,ICD,1931.306436,2.08290586,0.360982,2.913221257,0.645316151,-0.314797614
1419,ICD,1915.288122,1.797242287,0.54204,3.128915306,0.658006254,-0.378453862
1420,ICD,1932.165169,2.253235201,0.171883,2.549891899,0.734522099,0.025752579
1421,ICD,1907.189026,2.094259775,0.354131,2.881475194,0.67366234,-0.344281694
1422,ICD,1914.009169,1.179661987,0.746379,3.202987363,0.651813734,-0.496439573
1423,ICD,1883.143319,1.639313433,0.609903,2.86756096,0.635522164,-0.512081448
1424,ICD,1909.959791,1.43971972,0.673317,3.758883143,0.618045358,-0.580912057
1425,ICD,1871.571771,1.226258708,0.733287,3.51044607,0.61227619,-0.626916708
1426,ICD,1889.446112,1.161841134,0.751677,3.502182209,0.635465695,-0.34546228
1427,ICD,1925.96147,2.030519138,0.403873,2.986831396,0.670429088,-0.277907655
1428,ICD,1906.314604,2.149847512,0.304629,2.414913668,0.699976736,-0.204744961
1429,ICD,1920.640988,2.080756506,0.366005,2.787380386,0.678091935,-0.444687423
1430,ICD,1899.74484,2.065132895,0.380791,2.962914006,0.677309699,-0.545653195
1431,ICD,1892.979675,2.055300443,0.388119,2.586251462,0.68871795,-0.35674847
1432,ICD,1908.027524,1.981051347,0.435865,3.17544961,0.674373705,-0.43566759
1433,ICD,1910.552239,2.00308858,0.420087,3.093236005,0.690793938,-0.285654635
1434,ICD,1935.052744,1.889032285,0.487979,3.319393753,0.648836469,-0.228296564
1435,ICD,1960.057346,2.256481087,0.165121,3.2408478,0.730676465,-0.066151453
1436,ICD,1938.248806,1.95781815,0.450638,3.798605152,0.655846873,-0.387568562
1437,ICD,1951.087567,2.072840039,0.371014,3.909246002,0.655296058,-0.321338809
1438,ICD,1997.634525,2.121093887,0.328691,4.068186236,0.689940898,0.228712957
1439,ICD,1956.787354,1.999535301,0.422313,3.517395573,0.662398181,-0.421894603
1440,ICD,1936.624878,2.124299312,0.325112,2.762082788,0.661543571,-0.35713316
1441,ICD,1911.16997,1.211022969,0.739119,8.648551482,0.551219909,0.200322612
1442,ICD,1870.61075,0.862870679,0.803303,4.739466125,0.515419715,-0.686434519
1443,ICD,1761.706153,0.839797131,0.806828,4.498566883,0.525541372,-0.693296398
1444,ICD,1753.680725,1.109181061,0.758387,7.699923593,0.540096497,-0.50949194
1445,ICD,1784.512608,0.993346736,0.781358,6.43221845,0.547098922,-0.642041037
1446,ICD,1818.014781,1.087558682,0.761133,6.202669951,0.575725715,-0.717260083
1447,ICD,1766.465336,1.018660306,0.77531,5.336367636,0.570838834,-0.718919876
1448,ICD,1765.20071,1.174162185,0.746127,7.40710596,0.58210939,-0.609326545
1449,ICD,1769.875261,1.203228968,0.737922,7.267971461,0.576749696,-0.580108104
1450,ICD,1774.135917,0.904395883,0.795581,5.634746667,0.539212383,-0.750637782
1451,ICD,1742.595899,0.914295388,0.794856,5.208948056,0.509413864,-0.770551575
1452,ICD,1763.229864,0.742818937,0.826236,4.721488842,0.477393882,-0.691593645
1453,ICD,1831.616358,0.872336991,0.801684,5.314833652,0.504621774,-0.738406738
1454,ICD,1852.459477,1.014494599,0.77812,7.62934462,0.530830876,-0.685354151
1455,ICD,1862.805358,1.064447514,0.765584,6.373659082,0.539078773,-0.771525264
1456,ICD,1864.114644,1.124272902,0.747118,5.711333731,0.562364744,-0.866655764
1457,ICD,1869.895431,1.271937294,0.721418,6.383013732,0.565543236,-0.715651913
1458,ICD,1827.698593,1.394146523,0.685872,6.218185273,0.600865735,-0.676790878
1459,ICD,1825.459172,1.358050875,0.697038,5.948552154,0.618304466,-0.711235018
1460,ICD,1806.623365,1.320461241,0.70711,5.971694568,0.60960562,-0.575798848
1461,ICD,1820.158726,1.343876332,0.701074,5.557261024,0.615322498,-0.605782068
1462,ICD,1829.65995,1.188615334,0.7416,5.950819314,0.603352961,-0.63571315
1463,ICD,1819.985748,1.411622716,0.684055,5.243165357,0.591089874,-0.559489954
1464,ICD,1807.53991,1.352354306,0.699768,5.792495441,0.589911866,-0.563682293
1465,ICD,1821.997974,1.047388224,0.769632,5.166465337,0.55951619,-0.617290747
1466,ICD,1818.973606,0.950677788,0.786532,3.730496376,0.568174905,-0.729429678
1467,ICD,1817.224074,0.961632056,0.784068,3.82416877,0.566104596,-0.744854148
1468,ICD,1822.509226,1.266150555,0.724547,3.131708843,0.569386466,-0.544839394
1469,ICD,1863.250641,0.943891329,0.788336,3.445361558,0.531979294,-0.668251545
1470,ICD,1845.043492,0.84467673,0.805357,3.537572699,0.491541567,-0.629289503
1471,ICD,1824.758485,0.943013707,0.791992,5.674943978,0.481811568,-0.487591943
1472,ICD,1826.14139,1.114464879,0.760846,7.535181159,0.551795112,0.247187698
1473,ICD,1870.228076,1.452507934,0.66603,7.781574895,0.608576256,0.529639516
1474,ICD,1892.202882,1.571158592,0.616079,9.391329857,0.629929745,0.553102457
1475,ICD,1921.845147,1.592795279,0.60695,9.547877879,0.634564648,0.44615036
1476,ICD,1925.623599,1.422247277,0.67517,8.145759809,0.612379293,0.128604633
1477,ICD,1922.44556,1.3923838,0.678792,7.559575506,0.606442298,-0.095486433
1478,ICD,1914.24373,1.341510348,0.694517,8.517165696,0.611868274,0.002234161
1479,ICD,1896.124727,1.440369633,0.667877,6.680884979,0.601703645,-0.084048318
1480,ICD,1860.942501,1.306532442,0.707701,7.327021453,0.59677657,0.013805565
1481,ICD,1850.287033,1.067692053,0.762774,4.903286569,0.563432945,-0.720523885
1482,ICD,1838.943632,0.725298541,0.829795,3.824627708,0.579562263,-0.711719871
1483,ICD,1840.804973,1.10111079,0.759612,5.358203181,0.579291611,-0.649150348
1484,ICD,1834.634114,1.070629395,0.764555,4.718455821,0.573676103,-0.679895065
1485,ICD,1844.625755,1.201823808,0.73512,5.07537098,0.580945363,-0.688018814
1486,ICD,1816.439607,1.032452454,0.768563,3.543093153,0.58573777,-0.818309754
1487,ICD,1828.382201,1.125594904,0.749386,3.514221586,0.583740386,-0.815047392
1488,ICD,1855.265904,1.154591378,0.745587,3.957160071,0.602956877,-0.816584749
1489,ICD,1854.13686,1.266007863,0.718558,4.483282071,0.603794099,-0.853158228
1490,ICD,1852.160547,1.166174876,0.74092,4.435368912,0.597061435,-0.767739697
1491,ICD,1859.136121,1.246873383,0.723701,4.941623352,0.61209748,-0.704937998
1492,ICD,1834.607856,1.594837868,0.625616,3.390607462,0.632472764,-0.735954383
1493,ICD,1841.546974,1.185540025,0.739301,5.071268187,0.606258829,-0.57024297
1494,ICD,1800.593765,1.194823511,0.738737,6.925455505,0.595235218,-0.599238464
